names,links,addresses,longitude,latitude,price,type,isHealthy,new_pred,health_color
The Cheesecake Factory,/restaurants/the-cheesecake-factory-3/,115 Huntington Ave,42.346211,-71.080812,$$$,"american-traditional', 'desserts",0,0.086,yellow
The Cheesecake Factory,/restaurants/the-cheesecake-factory/,100 Cambridgeside Pl,42.367297,-71.077996,$$$,"american-traditional', 'desserts",0,0.19,yellow
The Cheesecake Factory,/restaurants/the-cheesecake-factory-4/,199 Boylston St,42.321392,-71.176333,$$$,"american-traditional', 'desserts",0,0.146,yellow
The Chubby Chickpea,/restaurants/the-chubby-chickpea/,Location Varies,42.359733,-71.059321,$$,middle-eastern,0,0.226,yellow
The Coffee Trike,/restaurants/the-coffee-trike/,Location Varies,42.364756,-71.103259,$,"cafes-coffeehouses', 'local-organic",1,0.04,red
The Cookie Monstah,/restaurants/the-cookie-monstah/,Location Varies,42.357989,-71.052112,$,desserts,0,0.034,red
The Coop Cafe,/restaurants/the-coop-cafe/,1400 Massachusetts Ave,42.373714,-71.119662,$,cafes-coffeehouses,0,0.106,yellow
The Corner Cafe,/restaurants/the-corner-cafe/,87 1/2 Prince St,42.365552,-71.056138,$,barbecue,0,0.314,green
The Corner Pub,/restaurants/the-corner-pub/,162 Lincoln St,42.350797,-71.058795,$,"bar-food', 'american-traditional",0,0.2,yellow
The Corner Tavern,/restaurants/the-corner-tavern/,421 Marlborough St,42.350065,-71.089417,$$$,"american-traditional', 'bar-food', 'sandwiches",1,0.798,green
The Cornerstone,/restaurants/the-cornerstone/,16 W Broadway,42.342576,-71.056665,$$$,"bar-food', 'american-traditional",0,0.114,yellow
The Cottage,/restaurants/the-cottage/,47 Boylston St,42.326237,-71.142633,$$$$$,american-new,0,0.054,yellow
The Courtyard Restaurant,/restaurants/the-courtyard-restaurant/,700 Boylston St,42.349497,-71.079795,$$$,american-new,0,0.058,yellow
The Crimson Lounge,/restaurants/the-crimson-lounge/,96 Winthrop St,42.372164,-71.12076,$$$,"american-new', 'cocktails",0,0.05,yellow
The Crossing,/restaurants/the-crossing/,1592 Tremont St,42.333421,-71.103071,$$,"american-traditional', 'bar-food', 'cocktails",0,0.064,yellow
The Cupcakory,/restaurants/the-cupcakory/,Location Varies,42.349171,-71.10066,$,desserts,0,0.024,red
The Daily Catch,/restaurants/the-daily-catch-3/,441 Harvard St,42.346156,-71.127759,$$$$,seafood,0,0.02,red
The Daily Catch,/restaurants/the-daily-catch-2/,2 Northern Blvd,42.355297,-71.051395,$$$$,seafood,0,0.024,red
The Daily Catch,/restaurants/the-daily-catch/,323 Hanover St,42.364287,-71.054362,$$$$,seafood,0,0.028,red
The Daily Squeeze,/restaurants/the-daily-squeeze/,359 W Broadway,42.337869,-71.049678,$$$$$,other,0,0.228,yellow
The Dining Car,/restaurants/the-dining-car/,Location Varies,42.349182,-71.100748,$,"american-new', 'sandwiches",1,0.718,green
The Draft,/restaurants/the-draft/,34 Harvard Ave,42.354711,-71.132968,$,"american-traditional', 'bar-food",0,0.174,yellow
The Druid,/restaurants/the-druid/,1357 Cambridge St,42.373676,-71.100546,$$$,"irish', 'fish-chips",0,0.034,red
The Field Pub,/restaurants/the-field-pub/,20 Prospect St,42.366252,-71.103623,$,bar-food,0,0.078,yellow
The Fireplace,/restaurants/the-fireplace/,1634 Beacon St,42.339297,-71.135297,$$$$,"american-new', 'new-england', 'gastropub', 'cocktails",0,0.13,yellow
The Five Seventy Market,/restaurants/the-five-seventy-market/,570 Tremont St,42.343508,-71.072469,$$,"delis', 'sandwiches",1,0.612,green
The Friendly Toast,/restaurants/the-friendly-toast/,1 Kendall Sq,42.367088,-71.089699,$$,american-traditional,0,0.3,green
The Gallows,/restaurants/the-gallows/,1395 Washington St,42.341176,-71.070014,$$$,"american-new', 'gastropub', 'local-organic', 'burgers', 'cocktails",1,0.736,green
The Ginger Exchange,/restaurants/the-ginger-exchange/,1287 Cambridge St,42.373559,-71.099209,$$$,"japanese', 'sushi",0,0.052,yellow
The Ginger Exchange,/restaurants/the-ginger-exchange-2/,250 Huntington Ave,42.342302,-71.085167,$$$,"japanese', 'sushi', 'vegetarian-friendly",1,0.372,green
The Glenville Stops,/restaurants/the-glenville-stops/,87 Glenville Ave,42.349564,-71.13493,$$$$,"american-new', 'gastropub",0,0.076,yellow
The Goods JP,/restaurants/the-goods-jp/,378 Centre St,42.321992,-71.109281,$$,"sandwiches', 'pizza', 'vegetarian-friendly",0,0.252,green
The Greatest Bar,/restaurants/the-greatest-bar/,262 Friend St,42.364684,-71.061334,$$,"bar-food', 'american-traditional",0,0.15,yellow
The Half Shell Pizza,/restaurants/the-half-shell-pizza/,1760 A Massachusetts Ave,42.385064,-71.119358,$$,pizza,0,0.212,yellow
The Harp,/restaurants/the-harp/,85 Causeway Street,42.364851,-71.062613,$$$,"irish', 'bar-food', 'burgers', 'cocktails",0,0.032,red
The Haven,/restaurants/the-haven/,2 Perkins St,42.321861,-71.110377,$$$,"british-modern', 'gastropub",0,0.094,yellow
The Hill Tavern,/restaurants/the-hill-tavern/,228 Cambridge St,42.361287,-71.066936,$$,"american-traditional', 'sandwiches', 'pizza', 'bar-food",0,0.04,red
The Hungry I,/restaurants/the-hungry-i/,71å_ Charles St,42.358128,-71.070737,$$$$$,french,0,0.048,yellow
The Joshua Tree,/restaurants/the-joshua-tree/,256 Elm St,42.395574,-71.122153,$$,"sandwiches', 'salads', 'bar-food",1,0.19,yellow
The Juice Bar,/restaurants/the-juice-bar/,40-44 Harrison Ave,42.351603,-71.060945,$,"teahouses', 'chinese', 'desserts', 'smoothies-juice-bar",0,0.08,yellow
The Just Crust Pizzeria,/restaurants/the-just-crust-pizzeria/,49 Brattle Street,42.374291,-71.121481,$$,"pizza', 'sandwiches",0,0.298,green
The Kebab Factory,/restaurants/the-kebab-factory/,414 Washington St,42.378145,-71.106579,$$$,"indian', 'vegetarian-friendly",1,0.766,green
The Kinsale,/restaurants/the-kinsale/,2 Center Plz,42.3598,-71.0603,$$$,"irish', 'american-traditional', 'bar-food",0,0.02,red
The Kirkland Tap & Trotter,/restaurants/the-kirkland-tap-trotter/,425 Washington St,42.37821,-71.106824,$$$$,"american-new', 'cocktails",0,0.056,yellow
The Lansdowne,/restaurants/the-lansdowne/,9 Lansdowne St,42.347097,-71.095039,$$$$,"irish', 'bar-food",0,0.158,yellow
The Last Hurrah,/restaurants/the-last-hurrah/,60 School St,42.357981,-71.060173,$$$,"american-new', 'bar-food', 'gastropub', 'cocktails",0,0.1,yellow
The Littlest Bar,/restaurants/the-littlest-bar/,102 Broad St,42.357389,-71.052475,$$$,"bar-food', 'irish",0,0.048,yellow
The Living Room,/restaurants/the-living-room/,101 Atlantic Ave,42.361725,-71.052331,$$$$$,"american-new', 'cocktails",0,0.212,yellow
The Maharaja,/restaurants/the-maharaja/,57 JFK St,42.37162,-71.120958,$$$,indian,0,0.168,yellow
The Melting Pot,/restaurants/the-melting-pot/,76 Arlington St,42.350265,-71.070376,$$$$$,"eclectic-international', 'other",0,0.094,yellow
The Merchant,/restaurants/the-merchant/,60 Franklin St,42.355438,-71.058035,$$$$,"american-new', 'bistro",0,0.054,yellow
The Middle East,/restaurants/the-middle-east/,474 Massachusetts Ave,42.363997,-71.101396,$$$,middle-eastern,0,0.118,yellow
The Milky Way,/restaurants/the-milky-way/,141 Cypress St,42.329749,-71.126247,$$,"bakeries', 'cafes-coffeehouses', 'desserts",0,0.042,red
The Mission,/restaurants/the-mission/,724 Huntington Ave,42.334097,-71.104996,$$$,"american-traditional', 'sandwiches",1,0.684,green
The North Star,/restaurants/the-north-star/,222 Friend St,42.364304,-71.060895,$$$,"bar-food', 'american-traditional",0,0.052,yellow
The Painted Burro,/restaurants/the-painted-burro/,219 Elm St,42.394374,-71.121203,$$$$,mexican,0,0.072,yellow
The Palm ,/restaurants/the-palm-2/,1 International Pl,42.356072,-71.052729,$$$$$,steakhouses,0,0.044,red
The Paramount,/restaurants/the-paramount/,44 Charles St,42.357282,-71.070341,$$$,american-new,0,0.092,yellow
The Patisserie on Newbury,/restaurants/the-patisserie-on-newbury/,259 Newbury St,42.349475,-71.083064,$,"bakeries', 'desserts",0,0.048,yellow
The Place,/restaurants/the-place/,2 Broad St,42.359245,-71.054709,$$,"bar-food', 'sandwiches', 'pizza",0,0.088,yellow
The Plough & Stars,/restaurants/the-plough-stars/,912 Massachusetts Ave,42.368237,-71.108484,$$,"irish', 'sandwiches', 'vegetarian-friendly",1,0.704,green
The Point,/restaurants/the-point/,147 Hanover St,42.362067,-71.057222,$$,bar-food,0,0.068,yellow
The Pour House,/restaurants/the-pour-house/,907 Boylston St,42.347989,-71.085449,$,"american-traditional', 'bar-food', 'burgers', 'wings",0,0.34,green
The Publick House,/restaurants/the-publick-house/,1648 Beacon St,42.339236,-71.13554,$$$,"american-traditional', 'gastropub",0,0.146,yellow
The Q Restaurant,/restaurants/the-q-restaurant/,660 Washington St,42.351786,-71.062994,$$,"chinese', 'japanese', 'sushi', 'barbecue', 'cocktails",0,0.098,yellow
The Real Deal,/restaurants/the-real-deal/,736 Centre St,42.310861,-71.114678,$,"american-traditional', 'burgers', 'sandwiches",1,0.762,green
The Real Deal Deli,/restaurants/the-real-deal-deli/,1936 Beacon St,42.341874,-71.122621,$$,"delis', 'sandwiches",1,0.776,green
The Red House,/restaurants/the-red-house/,98 Winthrop St,42.372172,-71.12078,$$$$,"american-new', 'mediterranean",0,0.134,yellow
The Reef,/restaurants/the-reef/,1 Central Wharf,42.358895,-71.050826,$$,"sandwiches', 'pizza",0,0.086,yellow
The Regal Beagle,/restaurants/the-regal-beagle/,308 Harvard St,42.342438,-71.121907,$$$$,"american-new', 'cocktails",0,0.182,yellow
The Reserve,/restaurants/the-reserve/,250 Franklin St,42.356309,-71.05463,$$$,american-new,0,0.078,yellow
The Robinwood,/restaurants/the-robinwood/,536 Centre St,42.31692,-71.113556,$$,american-traditional,0,0.06,yellow
The Salty Pig,/restaurants/the-salty-pig/,130 Dartmouth St,42.34654,-71.075728,$$$,"american-new', 'small-plates-tapas', 'sandwiches",1,0.75,green
The Sevens,/restaurants/the-sevens/,77 Charles St,42.358338,-71.070834,$$,"sandwiches', 'pizza",0,0.568,green
The Shawarma Place,/restaurants/the-shawarma-place/,201 Elm St,42.393768,-71.120495,$$,"middle-eastern', 'sandwiches', 'vegetarian-friendly",1,0.184,yellow
The Similans,/restaurants/the-similans/,145 1st St,42.366364,-71.07814,$$$,thai,0,0.104,yellow
The Simple Truth,/restaurants/the-simple-truth/,1 Remington St,42.370696,-71.113996,$$$,wine-bar,0,0.054,yellow
The Sinclair,/restaurants/the-sinclair/,52 Church St,42.374216,-71.120816,$$$$,"american-new', 'small-plates-tapas', 'bar-food",0,0.128,yellow
The Squealing Pig,/restaurants/the-squealing-pig/,134 Smith St,42.33481,-71.102146,$$,"american-traditional', 'bar-food', 'pizza",0,0.052,yellow
The Stanhope Grille,/restaurants/the-stanhope-grille/,350 Stuart St,42.3491,-71.0724,$$$$$,american-new,0,0.03,red
The Stockyard,/restaurants/the-stockyard/,135 Market St,42.357542,-71.148527,$$$,"american-traditional', 'seafood', 'steakhouses",0,0.024,red
The Taco Truck,/restaurants/the-taco-truck/,Location Varies,42.367756,-71.114543,$,mexican,0,0.084,yellow
The Taco Truck,/restaurants/the-taco-truck-2/,83 Mount Auburn St,42.372428,-71.119751,$$,mexican,0,0.062,yellow
The Tap Trailhouse,/restaurants/the-tap-trailhouse/,19 Union St,42.360442,-71.056732,$$$$,"gastropub', 'new-england', 'american-new",0,0.084,yellow
The Thirsty Ear,/restaurants/the-thirsty-ear/,235 Albany St,42.358698,-71.101214,$,bar-food,0,0.092,yellow
The Thirsty Scholar,/restaurants/the-thirsty-scholar/,70 Beacon St,42.376391,-71.104098,$$$,"irish', 'american-traditional', 'bar-food",0,0.064,yellow
The Tip Tap Room,/restaurants/the-tip-tap-room/,138 Cambridge St,42.361155,-71.063913,$$$$,"american-new', 'wild-game', 'gastropub",0,0.086,yellow
The Upper Crust,/restaurants/the-upper-crust-3/,683 Tremont St,42.341342,-71.0766,$$,pizza,0,0.05,yellow
The Upper Crust,/restaurants/the-upper-crust-6/,20 Charles St,42.356726,-71.070034,$$,pizza,0,0.018,red
The Upper Crust,/restaurants/the-upper-crust/,286 Harvard St,42.342259,-71.121639,$$,pizza,0,0.018,red
The Upper Crust,/restaurants/the-upper-crust-4/,245 Summer St,42.351497,-71.053095,$$,pizza,0,0.188,yellow
The Urban Art Bar,/restaurants/the-urban-art-bar/,163 Old Colony Ave,42.334055,-71.054997,$,other,0,0.206,yellow
The Vault,/restaurants/the-vault/,105 Water St,42.357926,-71.05521,$$$,american-traditional,0,0.088,yellow
The Village Kitchen,/restaurants/the-village-kitchen/,370 Huron Ave,42.380983,-71.139057,$$,"italian', 'pizza', 'sandwiches",0,0.036,red
The Washington Square Tavern,/restaurants/the-washington-square-tavern/,714 Washington St,42.339246,-71.135112,$$$,american-new,0,0.054,yellow
The Whiskey Priest,/restaurants/the-whiskey-priest/,150 Seaport Blvd,42.35107,-71.043802,$$$,"irish', 'bar-food",0,0.218,yellow
The Wholy Grain,/restaurants/the-wholy-grain/,275 Shawmut Ave,42.342937,-71.06929,$$,"sandwiches', 'bakeries', 'cafes-coffeehouses",1,0.852,green
Thelonious Monkfish,/restaurants/thelonious-monkfish/,524 Massachusetts Ave,42.364317,-71.101964,$$$,"asian-fusion', 'japanese', 'sushi', 'thai",0,0.054,yellow
Theo's Cozy Corner Restaurant,/restaurants/theos-cozy-corner-restaurant/,162 Salem St,42.366097,-71.055195,$$,"italian', 'brazilian', 'south-american', 'diners-coffee-shops",0,0.112,yellow
Theo's Pizzeria,/restaurants/theos-pizzeria/,1157 Broadway,42.403346,-71.127347,$$,"pizza', 'sandwiches', 'cheesesteaks', 'wings",0,0.202,yellow
Theo's Sandwich Shop,/restaurants/theos-sandwich-shop/,2 Oliver St,42.357133,-71.054356,$,"sandwiches', 'soups",1,0.806,green
Thinking Cup,/restaurants/thinking-cup-2/,236 Hanover St,42.363307,-71.055177,$$,"cafes-coffeehouses', 'sandwiches",1,0.92,green
Thinking Cup,/restaurants/thinking-cup-3/,85 Newbury St,42.351894,-71.074962,$$,"cafes-coffeehouses', 'sandwiches",1,0.886,green
Thinking Cup,/restaurants/thinking-cup/,165 Tremont St,42.353968,-71.063979,$$,"cafes-coffeehouses', 'sandwiches",1,0.902,green
Thirst Juice Co,/restaurants/thirst-juice-co/,44 School St,42.357619,-71.059676,$,"smoothies-juice-bar', 'health-food', 'vegan', 'vegetarian-friendly",1,0.782,green
Thornton's,/restaurants/thorntons/,150 Huntington Ave,42.345236,-71.081967,$$,"diners-coffee-shops', 'sandwiches",1,0.74,green
Thornton's Fenway Grille,/restaurants/thorntons-fenway-grille/,100 Peterborough St,42.343015,-71.099332,$$$,"american-traditional', 'bar-food', 'burgers",0,0.08,yellow
Tia's,/restaurants/tias/,200 Atlantic Ave,42.35965,-71.052204,$$$$$,seafood,0,0.018,red
Tico,/restaurants/tico/,222 Berkeley St,42.351016,-71.073209,$$$$,"nuevo-latino', 'spanish', 'small-plates-tapas",0,0.032,red
Times Irish Pub & Restaurant,/restaurants/times-irish-pub-restaurant/,112 Broad St,42.357369,-71.052425,$$$,"bar-food', 'american-traditional', 'irish",0,0.04,red
Tisan Coffee Express,/restaurants/tisan-coffee-express-2/,1722 Mass Ave,42.3839,-71.119588,$,other,0,0.122,yellow
Toni Ann's,/restaurants/toni-anns/,283 Main St,42.377473,-71.066954,$,"pizza', 'sandwiches",0,0.084,yellow
Top of the Hub,/restaurants/top-of-the-hub/,800 Boylston St,42.348785,-71.082408,$$$$$,"american-new', 'cocktails",0,0.048,yellow
Topacio,/restaurants/topacio/,120 Meridian St,42.373627,-71.03922,$$,"central-american', 'mexican",0,0.03,red
Toro,/restaurants/toro/,1704 Washington St,42.337037,-71.076399,$$$,"spanish', 'small-plates-tapas', 'cocktails",0,0.098,yellow
Tory Row,/restaurants/tory-row/,3 Brattle St,42.373428,-71.119647,$$$,"american-new', 'bar-food",0,0.19,yellow
Toscanini's Ice Cream,/restaurants/toscaninis-ice-cream/,899 Main St,42.363481,-71.099796,$,"desserts', 'cafes-coffeehouses",0,0.04,red
Toscano,/restaurants/toscano/,52 Brattle St,42.374285,-71.121916,$$$$,italian,0,0.022,red
Tossed,/restaurants/tossed-2/,1 Post Office Sq,42.356664,-71.055305,$$,salads,1,0.624,green
Tostado Sandwich Bar,/restaurants/tostado-sandwich-bar/,300 Centre St,42.322904,-71.103123,$,"latin-american', 'sandwiches', 'smoothies-juice-bar",1,0.808,green
Totto Ramen,/restaurants/totto-ramen/,169 Brighton Ave,42.35318,-71.132943,$$$,"noodle-shops', 'japanese",0,0.086,yellow
Towne,/restaurants/towne-stove-spirits/,900 Boylston St,42.348226,-71.084267,$$$$$,"eclectic-international', 'american-new', 'seafood', 'cocktails",0,0.048,yellow
TR Street Foods,/restaurants/tr-street-foods/,343 Congress St,42.350552,-71.049426,$$$$,american-new,0,0.218,yellow
Trade,/restaurants/trade/,540 Atlantic Ave,42.35372,-71.05348,$$$$,american-new,0,0.18,yellow
Trattoria Andiamo,/restaurants/trattoria-andiamo/,104 South St,42.351104,-71.057245,$$$,"italian', 'sandwiches', 'middle-eastern",1,0.846,green
Trattoria Di Monica,/restaurants/trattoria-di-monica/,67 Prince St,42.365234,-71.055597,$$$$,"italian', 'pizza",0,0.048,yellow
Trattoria Il Panino North End,/restaurants/trattoria-il-panino-north-end/,11 Parmenter St,42.363965,-71.05519,$$$$,italian,0,0.072,yellow
Trattoria Newbury,/restaurants/trattoria-newbury/,264 Newbury St,42.349185,-71.083112,$$$$,italian,0,0.04,red
Trattoria Pulcinella,/restaurants/trattoria-pulcinella/,147 Huron Ave,42.382463,-71.130964,$$$$,italian,0,0.032,red
Trattoria Toscana,/restaurants/trattoria-toscana/,130 Jersey St,42.342682,-71.097232,$$,italian,0,0.05,yellow
Treat Cupcake Bar,/restaurants/treat-cupcake-bar/,49 Boylston St,42.321789,-71.1706,$,"bakeries', 'desserts",0,0.032,red
Tremont 647,/restaurants/tremont-647/,647 Tremont St,42.341938,-71.075411,$$$$,american-new,0,0.11,yellow
Tremont House of Pizza,/restaurants/tremont-house-of-pizza/,1590 Tremont St,42.333413,-71.103046,$$,pizza,0,0.054,yellow
Tremont Street Cafe,/restaurants/tremont-street-cafe/,418 Tremont St,42.346857,-71.069163,$$,"delis', 'sandwiches', 'pizza",0,0.18,yellow
Tres Gatos,/restaurants/tres-gatos/,470 Centre St,42.319121,-71.111754,$$$,"spanish', 'small-plates-tapas', 'wine-bar",0,0.046,red
Tresca,/restaurants/tresca/,233 Hanover St,42.363078,-71.055117,$$$$$,italian,0,0.032,red
Trident Cafe,/restaurants/trident-cafe/,338 Newbury St,42.348614,-71.086456,$$$,"cafes-coffeehouses', 'eclectic-international', 'vegetarian-friendly",1,0.71,green
Trina's Starlite Lounge,/restaurants/trinas-starlite-lounge/,3 Beacon St,42.37446,-71.101878,$$$,"american-traditional', 'bar-food",0,0.052,yellow
Trio Cafe,/restaurants/trio-cafe/,33-A Boston Fish Pier St W,42.349593,-71.03972,$,"cafes-coffeehouses', 'pizza",0,0.104,yellow
Trophy Room,/restaurants/trophy-room/,26 Chandler St,42.347113,-71.070625,$$$,"american-new', 'small-plates-tapas",0,0.052,yellow
Tropico Restaurant,/restaurants/tropico-restaurant/,746 Cambridge St,42.372229,-71.089451,$$,"italian', 'mexican', 'latin-american",0,0.048,yellow
Troquet,/restaurants/troquet/,140 Boylston St,42.352397,-71.06632,$$$$$,french,0,0.052,yellow
True Bistro,/restaurants/true-bistro/,1153 Broadway,42.403313,-71.12718,$$$,"american-new', 'bistro', 'vegan', 'vegetarian-friendly",1,0.714,green
Tu Metapan,/restaurants/tu-metapan/,295 Bennington St,42.378878,-71.02819,$$,"central-american', 'latin-american",0,0.028,red
Tupelo,/restaurants/tupelo/,1193 Cambridge St,42.373357,-71.097134,$$$,"american-traditional', 'southern-soul",0,0.096,yellow
Turkish Delight,/restaurants/turkish-delight/,Northeastern University,42.339387,-71.087798,$$,turkish,0,0.124,yellow
Twin Donuts,/restaurants/twin-donuts/,501 Cambridge St,42.353597,-71.137697,$,"diners-coffee-shops', 'bakeries",0,0.532,green
Typhoon,/restaurants/typhoon/,725 Boylston St,42.34935,-71.080334,$$$$,"japanese', 'vietnamese', 'sushi', 'vegetarian-friendly', 'vegan', 'asian-fusion",1,0.41,green
U & D Kitchen,/restaurants/u-d-kitchen/,184 High St,42.356684,-71.052506,$$,thai,0,0.046,red
U-Sushi,/restaurants/u-sushi/,1393 Beacon St,42.341111,-71.12446,$$$,"japanese', 'sushi",0,0.054,yellow
UBurger,/restaurants/uburger/,636 Beacon St,42.351497,-71.087196,$,"burgers', 'hot-dogs",0,0.048,yellow
Uburger,/restaurants/uburger-4/,360 Huntington Ave,42.33976,-71.088202,$,"burgers', 'hot-dogs",0,0.028,red
UBurger,/restaurants/uburger-2/,1022 Commonwealth Ave,42.351779,-71.121562,$,"burgers', 'hot-dogs",0,0.028,red
Ueno Fusion II,/restaurants/ueno-fusion-ii/,106 Cambridge St,42.359902,-71.121499,$$$,"japanese', 'sushi', 'chinese",0,0.034,red
Ueno Sushi,/restaurants/ueno-sushi/,1 Faneuil Hall Marketplace,42.360684,-71.055815,$$,sushi,0,0.044,red
Ugi's Pizza,/restaurants/ugis-pizza/,69 Heath St,42.326567,-71.100502,$$,"pizza', 'sandwiches",0,0.07,yellow
Ula,/restaurants/ula/,284 Amory St,42.314777,-71.104602,$,"american-traditional', 'sandwiches",1,0.814,green
Ultimate Pizza and Wings,/restaurants/ultimate-pizza-and-wings/,251 Cambridge St,42.371155,-71.080195,$$,"pizza', 'sandwiches",0,0.034,red
